job_name,company_add,month,salary_min,salary_max,record,company_name,company_type,scope,tag,welfare
java工程师,北京,3,25000,50000,本科,十荟团,新零售,1000-9999人,Java，初级软件工程师，中级软件工程师，高级软件工程师，资深软件工程师,零食下午茶，带薪年假，餐补，交通补助，五险一金
高级Java工程师,北京,5,25000,40000,本科,火花思维,在线教育,1000-9999人,微服务，微服务架构，SpringCloud，C端,交通补助，带薪年假，补充医疗保险，节日福利，意外险，五险一金，定期体检
Java开发工程师,朔州,5,10000,15000,本科,山西朗驰科技有限公司,计算机软件,500-999人,SQL，HTML，CSS，分布式技术，多线程，服务器配置，MVC开发，Spring,浮动奖金，零食下午茶，节日福利，员工旅游，全勤奖，提供住宿，加班补助，晋升空间，环境，带薪年假，五险一金，专业培训
JAVA开发工程师,杭州,12,20000,40000,本科,蚂蚁金服,互联网,10000人以上,Java，SpringCloud，SpringBoot,节日福利，五险一金，免费班车，带薪年假，股票期权，补充医疗保险，员工旅游，定期体检，年终奖，包吃，餐补
Java研发经理,杭州,3,20000,40000,本科,安恒信息,信息安全,1000-9999人,"Java，Python，C++,",补充医疗保险，零食下午茶，员工旅游，年终奖，五险一金，定期体检，交通补助，通讯补贴，餐补，节日福利，带薪年假
服务端工程师,合肥,12,7000,10000,大专,万向新元,通信/网络设备,1000-9999人,SQL，服务器配置，SpringMVC，SpringBoot，MySQL，服务器端开发,股票期权，五险一金，节日福利，年终奖，带薪年假，餐补
Java技术专家,杭州,4,25000,45000,本科,哈啰出行,互联网,1000-9999人,多线程，微服务架构,节日福利，餐补，带薪年假，定期体检，年终奖，五险一金，股票期权
线上运营,贵阳,9,3000,4000,大专,童联孩子王,日化,10000人以上,社群运营，数据分析，社群搭建维护,带薪年假，年终奖，节日福利，补充医疗保险，五险一金，餐补，加班补助
高级Java开发工程师（顺义）,北京,3,12000,20000,本科,科蓝软件,计算机软件,1000-9999人,服务器配置，分布式技术，微服务架构,节日福利，带薪年假，加班补助，五险一金，股票期权，员工旅游
JAVA开发工程师,上海,12,15000,30000,本科,骏然供应链,互联网,500-999人,Java，SpringMVC，Mybatis，UML，RESTful服务,节日福利，五险一金，带薪年假，年终奖
技术专家,杭州,10,35000,45000,本科,阿里云,互联网,10000人以上,Java，分布式技术，Spring，MySQL，NoSQL，架构师，物联网,餐补，补充医疗保险，定期体检，年终奖，员工旅游，股票期权，带薪年假，五险一金，免费班车
java资深开发工程师,广州,5,20000,30000,本科,极飞科技,智能硬件,1000-9999人,分布式技术，微服务架构，Spring，SpringCloud，高级软件工程师，SaaS，人工智能,员工旅游，五险一金，定期体检，股票期权，带薪年假，餐补，年终奖，零食下午茶，节日福利，全勤奖
Java开发工程师(大数据方向）,成都,4,12000,20000,本科,科来,信息安全,500-999人,Java，大数据，spark,员工旅游，定期体检，五险一金，交通补助，补充医疗保险，带薪年假，加班补助，年终奖，节日福利，通讯补贴
编程老师,昆明,3,9000,10000,本科,昆明童程童美,培训机构,10000人以上,Java，计算机软件,补充医疗保险，员工旅游，餐补，节日福利，五险一金，带薪年假，股票期权，零食下午茶，通讯补贴，定期体检
新媒体运营主管,贵阳,4,4000,6000,大专,孩子王,互联网,10000人以上,社群搭建维护，粉丝运营，社群运营，App运营，微信运营,带薪年假，节日福利，员工旅游，定期体检，免费班车，零食下午茶，餐补，年终奖，五险一金
JAVA高级工程师,贵阳,12,4000,6000,大专,创盟企业,通信/网络设备,20-99人,Java，JavaScript，SQL，HTML,员工旅游，缴纳社保，年终奖
行政人事主管,贵阳,12,5000,10000,本科,延安农业投资集团,农/林/牧/渔,1000-9999人,行政经理，行政采购，人力资源管理，人事经理,五险一金
开发经理（西安）,西安,2,18000,24000,本科,博思软件,计算机软件,1000-9999人,Java，分布式，微服务，云技术，vue，研发团队管理，研发技术管理,股票期权，年终奖，餐补，带薪年假，通讯补贴，员工旅游，五险一金，节日福利，零食下午茶，定期体检，补充医疗保险，员工俱乐部，交通补助
Java架构师,北京,4,30000,55000,本科,水滴公司,互联网,1000-9999人,Java，SQL，分布式技术，容器技术，消息队列，Spring,五险一金，定期体检，股票期权，节日福利，健身房，补充医疗保险，交通补贴，年终奖，带薪年假
JAVA后台高级开发工程师,南京,1,13000,18000,大专,名食汇,批发/零售,500-999人,Java，Python，PHP,通讯补贴，免费班车，节日福利，提供住宿，工作餐，五险
Java,天津,11,11000,20000,本科,Syntronic,通信/网络设备,500-999人,Java，SQL，C#，Oracle，SQL Server，J2EE,补充医疗保险，定期体检，15天带薪年假，年终奖，带薪年假，节日福利，六险一金，零食下午茶，员工旅游，加班补助
JAVA开发工程师,贵阳,3,10000,15000,本科,乾泰,计算机服务,0-20人,后端开发,无
java开发工程师,上海,5,11000,22000,本科,中电文思海辉,计算机软件,10000人以上,Spring，SSH，SSM，SpringCloud，计算机软件，springboot,年终奖，补充医疗保险，通讯补贴，定期体检，免费班车，节日福利，五险一金，带薪年假
java开发（西安）,西安,2,7000,12000,本科,北大软件,互联网,500-999人,Spring，NoSQL，后端开发，软件工程师，中级软件工程师，初级软件工程师,定期体检，节日福利，餐补，通讯补贴，带薪年假，五险一金，交通补助
技术经理,北京,4,25000,35000,本科,新德汇,计算机软件,500-999人,分布式技术，MVC开发，容器技术，Hibernate，Dubbo，Netty，SpringBoot，SpringCloud,年终奖，餐补，补充医疗保险，带薪年假，零食下午茶，免费班车，股票期权，定期体检，交通补助，节日福利，五险一金
JAVA开发工程师,北京,3,15000,18000,大专,神州数码,计算机软件,1000-9999人,SQL，HTML，分布式技术，多线程，网络协议，Spring，SpringMVC，Redis,定期体检，五险一金，员工旅游，补充医疗保险，带薪年假，通讯补贴，通讯补贴，交通补助，节日福利，交通补贴，餐补，餐补
业务数字化技术顾问,深圳,2,15000,25000,本科,润联科技,计算机软件,1000-9999人,MVC开发，Spring，SpringBoot，Oracle，MySQL，信息化，ERP,加班补助，五险一金，餐补，节日福利，定期体检，带薪年假，年终奖，补充医疗保险
Java,北京,2,20000,40000,本科,北京字节跳动,移动互联网,10000人以上,SpringBoot，后端开发，服务器端开发，计算机软件,通讯补贴，六险一金，节日福利，餐补，零食下午茶，五险一金，补充医疗保险，定期体检，年终奖，带薪年假，交通补助，加班补助
Java,广州,3,20000,30000,本科,视源股份(CVTE),电子/半导体/集成电路,1000-9999人,分布式技术，网络协议，计算机软件，后端开发，微服务架构,通讯补贴，免费班车，交通补助，五险一金，餐补，节日福利，补充医疗保险，住房补贴，年终奖，绩效奖金，股票期权，定期体检，带薪年假，员工旅游，包吃，零食下午茶
java开发工程师(J10996),深圳,2,15000,30000,本科,AKULAKU,互联网金融,1000-9999人,分布式技术，微服务架构，数据结构，消息队列，Spring，Dubbo，计算机软件，支付,年终奖，带薪年假，定期体检，五险一金
JAVA架构师-审批中心,北京,2,15000,30000,本科,天融信,信息安全,1000-9999人,Python，Shell，网络协议，负载均衡技术，Socket技术，Spring，SpringBoot，Redis,股票期权，餐补，五险一金，交通补助，通讯补贴，春节11天假，年终奖，带薪病假5天，带薪年假，定期体检，节日福利，补充医疗保险
Java 高级开发工程师,杭州,12,20000,25000,本科,香飘飘,电子商务,1000-9999人,Java,节日福利，带薪年假，餐补，五险一金，年终奖，员工旅游
嵌入式软件开发（人工智能/人脸识别/视觉）,上海,1,15000,25000,本科,格灵深瞳,计算机软件,100-499人,多线程，网络协议，网络编程，嵌入式技术，音视频编解码，Linux，QT，OpenCV,年终奖，零食下午茶，股票期权，定期体检，补充医疗保险，餐补，带薪年假，五险一金，交通补助，免费班车
人工智能,武汉,5,7000,12000,本科,合原瑞成,互联网,500-999人,服务器配置，MySQL,零食下午茶，带薪年假，节日福利，员工旅游，住房补贴，定期体检，五险一金，股票期权
AI 人工智能训练师 主管,上海,3,14000,20000,本科,艾格拉,企业服务,1000-9999人,自然语言处理，人工智能，数据标注，店小蜜,定期体检，带薪年假，节日福利，交通补助，餐补，员工旅游，零食下午茶，五险一金，加班补助
Java高级开发（人工智能/大数据/电商）,西安,5,16000,30000,本科,中软国际,计算机软件,10000人以上,java，后端，全栈开发，云计算，IT服务，支付，分布式技术，spiring,五险一金，免费班车，餐补，定期体检，节日福利，员工旅游，零食下午茶，年终奖，带薪年假，加班补助
高级Java开发工程师( 人工智能-NLP）,北京,11,25000,26000,本科,网易,移动互联网,10000人以上,Java,五险一金，免费班车，年终奖，带薪年假，全勤奖，补充医疗保险，节日福利，定期体检，包吃
人工智能CTO-AI总监,北京,1,100000,19000,本科,中国电信集成,通信/网络设备,10000人以上,视觉图像算法，深度学习算法，自然语言处理，算法设计，机器学习算法，人工智能，大数据，TensorFlow,节日福利，年终奖，交通补助，专业培训资源，通讯补贴，餐补，5G内部套餐，培训资源丰富，各类礼品卡，精美自助餐，带薪年假，定期体检，住房补贴，包吃，五险一金，节日、生日卡，保密津贴，补充医疗保险，加班补助，员工旅游，交通补助
人工智能产品经理(NLP处理平台/对话式AI),北京,4,20000,40000,本科,明略科技,互联网,1000-9999人,产品设计，TO B，需求分析，产品规划，数据分析，人工智能产品，对话产品，用户研究,年终奖，加班补助，定期体检，补充医疗保险，五险一金，带薪年假，零食下午茶，交通补助
AI平台与组件研发工程师,成都,12,12000,24000,本科,建信金科,银行,1000-9999人,Python，Java，Go，Spring，VUE,五险一金，工会福利，餐补，员工关怀，带薪年假，补充医疗保险，年终奖，零食下午茶，定期体检，节日福利
人工智能老师,南昌,3,6000,10000,本科,江西新华,院校,10000人以上,人工智能，Python，爬虫，Python人工智能数据分析,补充医疗保险，包吃，带薪年假，员工旅游，节日福利，加班补助，定期体检，年终奖，五险一金，寒假
